holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No,297.9,2.0,0.0,34,Rain,heavy rain,2025-10-10 14:00:00,1136
No,298.5,0.0,0.5,13,Snow,light snow,2025-10-10 15:00:00,666
No,276.9,0.0,0.5,7,Snow,light snow,2025-10-10 16:00:00,3658
No,296.5,0.0,0.5,38,Snow,light snow,2025-10-10 17:00:00,4146
No,295.2,2.0,0.0,22,Rain,heavy rain,2025-10-10 18:00:00,4248
No,290.7,0.5,0.0,57,Rain,light rain,2025-10-10 19:00:00,653
No,300.6,2.0,0.0,65,Rain,heavy rain,2025-10-10 20:00:00,241
No,291.9,0.0,0.0,66,Clouds,overcast clouds,2025-10-10 21:00:00,643
No,294.7,0.0,0.0,90,Clouds,overcast clouds,2025-10-10 22:00:00,535
No,288.1,2.0,0.0,23,Rain,heavy rain,2025-10-10 23:00:00,200
No,294.5,0.5,0.0,51,Rain,light rain,2025-10-11 00:00:00,200
No,286.6,2.0,0.0,30,Rain,heavy rain,2025-10-11 01:00:00,200
No,292.0,0.0,0.0,36,Clouds,overcast clouds,2025-10-11 02:00:00,200
No,300.4,0.0,0.0,50,Clouds,overcast clouds,2025-10-11 03:00:00,200
No,300.4,0.0,0.5,51,Snow,light snow,2025-10-11 04:00:00,200
No,299.6,0.0,0.0,17,Clouds,overcast clouds,2025-10-11 05:00:00,200
No,301.4,0.5,0.0,100,Rain,light rain,2025-10-11 06:00:00,200
No,292.4,0.5,0.0,27,Rain,light rain,2025-10-11 07:00:00,1506
No,291.2,0.0,0.0,31,Clouds,overcast clouds,2025-10-11 08:00:00,3078
No,297.4,0.0,0.5,53,Snow,light snow,2025-10-11 09:00:00,2378
No,311.9,0.5,0.0,84,Rain,light rain,2025-10-11 10:00:00,200
No,283.4,2.0,0.0,32,Rain,heavy rain,2025-10-11 11:00:00,200
No,303.1,0.0,0.0,100,Clear,sky is clear,2025-10-11 12:00:00,533
No,279.4,0.0,0.5,94,Snow,light snow,2025-10-11 13:00:00,200
No,294.2,0.0,0.5,97,Snow,light snow,2025-10-11 14:00:00,200
No,299.4,0.5,0.0,79,Rain,light rain,2025-10-11 15:00:00,200
No,292.1,0.0,0.0,81,Clouds,overcast clouds,2025-10-11 16:00:00,2349
No,309.6,0.5,0.0,17,Rain,light rain,2025-10-11 17:00:00,3256
No,284.7,0.0,0.5,55,Snow,light snow,2025-10-11 18:00:00,2546
No,282.8,2.0,0.0,23,Rain,heavy rain,2025-10-11 19:00:00,200
No,291.7,0.0,0.5,57,Snow,light snow,2025-10-11 20:00:00,200
No,310.4,0.5,0.0,47,Rain,light rain,2025-10-11 21:00:00,200
No,294.9,0.5,0.0,59,Rain,light rain,2025-10-11 22:00:00,200
No,291.3,0.0,0.0,41,Clear,sky is clear,2025-10-11 23:00:00,200
No,288.2,0.0,0.5,55,Snow,light snow,2025-10-12 00:00:00,200
No,287.7,0.0,0.0,13,Clouds,overcast clouds,2025-10-12 01:00:00,200
No,300.6,0.5,0.0,81,Rain,light rain,2025-10-12 02:00:00,200
No,283.7,0.0,0.5,72,Snow,light snow,2025-10-12 03:00:00,200
No,303.4,0.0,0.0,72,Clear,sky is clear,2025-10-12 04:00:00,200
No,298.0,2.0,0.0,45,Rain,heavy rain,2025-10-12 05:00:00,200
No,292.0,0.0,0.0,76,Clouds,overcast clouds,2025-10-12 06:00:00,200
No,304.9,0.0,0.5,12,Snow,light snow,2025-10-12 07:00:00,2022
No,297.0,0.5,0.0,34,Rain,light rain,2025-10-12 08:00:00,2215
No,298.6,0.0,0.0,47,Clear,sky is clear,2025-10-12 09:00:00,3307
No,283.7,0.0,0.0,51,Clouds,overcast clouds,2025-10-12 10:00:00,246
No,306.3,2.0,0.0,19,Rain,heavy rain,2025-10-12 11:00:00,200
No,304.8,0.5,0.0,91,Rain,light rain,2025-10-12 12:00:00,200
No,296.2,0.0,0.5,63,Snow,light snow,2025-10-12 13:00:00,200
No,294.5,0.0,0.0,64,Clear,sky is clear,2025-10-12 14:00:00,329
No,292.1,0.0,0.0,75,Clouds,overcast clouds,2025-10-12 15:00:00,260
No,307.0,0.0,0.5,28,Snow,light snow,2025-10-12 16:00:00,3904
No,299.8,0.5,0.0,71,Rain,light rain,2025-10-12 17:00:00,2223
No,291.6,0.0,0.5,48,Snow,light snow,2025-10-12 18:00:00,2156
No,284.4,0.5,0.0,57,Rain,light rain,2025-10-12 19:00:00,200
No,289.9,0.0,0.5,48,Snow,light snow,2025-10-12 20:00:00,200
No,304.6,2.0,0.0,0,Rain,heavy rain,2025-10-12 21:00:00,200
No,288.1,2.0,0.0,35,Rain,heavy rain,2025-10-12 22:00:00,200
No,291.3,2.0,0.0,40,Rain,heavy rain,2025-10-12 23:00:00,200
No,299.6,0.5,0.0,68,Rain,light rain,2025-10-13 00:00:00,200
No,303.3,0.0,0.0,4,Clouds,overcast clouds,2025-10-13 01:00:00,416
No,304.0,0.0,0.5,70,Snow,light snow,2025-10-13 02:00:00,200
No,322.4,0.0,0.0,22,Clear,sky is clear,2025-10-13 03:00:00,701
No,288.0,2.0,0.0,23,Rain,heavy rain,2025-10-13 04:00:00,200
No,305.4,0.0,0.5,19,Snow,light snow,2025-10-13 05:00:00,200
No,302.2,0.5,0.0,63,Rain,light rain,2025-10-13 06:00:00,315
No,301.7,2.0,0.0,53,Rain,heavy rain,2025-10-13 07:00:00,4269
No,290.6,0.0,0.5,62,Snow,light snow,2025-10-13 08:00:00,2150
No,306.6,0.0,0.5,43,Snow,light snow,2025-10-13 09:00:00,2537
No,296.8,2.0,0.0,26,Rain,heavy rain,2025-10-13 10:00:00,1037
No,283.4,0.0,0.0,30,Clouds,overcast clouds,2025-10-13 11:00:00,1576
No,284.1,0.0,0.0,97,Clear,sky is clear,2025-10-13 12:00:00,1466
No,294.6,0.5,0.0,92,Rain,light rain,2025-10-13 13:00:00,875
No,300.0,0.0,0.5,15,Snow,light snow,2025-10-13 14:00:00,497
No,292.6,0.0,0.5,0,Snow,light snow,2025-10-13 15:00:00,435
No,285.7,2.0,0.0,100,Rain,heavy rain,2025-10-13 16:00:00,3061
No,282.3,0.5,0.0,83,Rain,light rain,2025-10-13 17:00:00,4277
No,299.7,0.0,0.5,0,Snow,light snow,2025-10-13 18:00:00,2903
No,295.3,0.0,0.0,47,Clouds,overcast clouds,2025-10-13 19:00:00,1046
No,287.7,0.0,0.0,88,Clear,sky is clear,2025-10-13 20:00:00,996
No,287.8,0.0,0.5,28,Snow,light snow,2025-10-13 21:00:00,200
No,291.9,0.5,0.0,96,Rain,light rain,2025-10-13 22:00:00,200
No,282.4,0.0,0.0,61,Clear,sky is clear,2025-10-13 23:00:00,576
No,289.7,0.0,0.0,56,Clear,sky is clear,2025-10-14 00:00:00,698
No,311.7,0.5,0.0,44,Rain,light rain,2025-10-14 01:00:00,200
No,296.1,0.5,0.0,15,Rain,light rain,2025-10-14 02:00:00,200
No,289.3,0.0,0.5,59,Snow,light snow,2025-10-14 03:00:00,264
No,294.9,2.0,0.0,85,Rain,heavy rain,2025-10-14 04:00:00,200
No,293.9,2.0,0.0,55,Rain,heavy rain,2025-10-14 05:00:00,564
No,293.8,0.0,0.0,24,Clear,sky is clear,2025-10-14 06:00:00,988
No,296.1,0.5,0.0,54,Rain,light rain,2025-10-14 07:00:00,3583
No,285.6,0.0,0.0,73,Clear,sky is clear,2025-10-14 08:00:00,3267
No,299.9,0.0,0.0,16,Clear,sky is clear,2025-10-14 09:00:00,4580
No,307.1,0.0,0.0,2,Clear,sky is clear,2025-10-14 10:00:00,1347
No,284.2,2.0,0.0,33,Rain,heavy rain,2025-10-14 11:00:00,873
No,282.0,0.0,0.5,58,Snow,light snow,2025-10-14 12:00:00,816
No,293.2,0.0,0.0,80,Clouds,overcast clouds,2025-10-14 13:00:00,1408
No,293.2,2.0,0.0,59,Rain,heavy rain,2025-10-14 14:00:00,604
No,302.1,2.0,0.0,70,Rain,heavy rain,2025-10-14 15:00:00,1172
No,286.3,0.5,0.0,67,Rain,light rain,2025-10-14 16:00:00,3733
No,305.5,0.0,0.5,24,Snow,light snow,2025-10-14 17:00:00,3141
No,300.7,2.0,0.0,65,Rain,heavy rain,2025-10-14 18:00:00,3863
No,292.6,0.0,0.5,45,Snow,light snow,2025-10-14 19:00:00,601
No,293.6,2.0,0.0,37,Rain,heavy rain,2025-10-14 20:00:00,200
No,288.5,0.0,0.5,30,Snow,light snow,2025-10-14 21:00:00,200
No,296.6,0.0,0.0,0,Clear,sky is clear,2025-10-14 22:00:00,769
No,291.4,0.5,0.0,58,Rain,light rain,2025-10-14 23:00:00,200
No,293.9,0.0,0.0,20,Clear,sky is clear,2025-10-15 00:00:00,639
No,290.4,0.5,0.0,36,Rain,light rain,2025-10-15 01:00:00,200
No,308.0,0.0,0.0,34,Clear,sky is clear,2025-10-15 02:00:00,695
No,305.0,0.0,0.5,30,Snow,light snow,2025-10-15 03:00:00,200
No,283.0,0.0,0.0,43,Clear,sky is clear,2025-10-15 04:00:00,608
No,296.2,0.5,0.0,93,Rain,light rain,2025-10-15 05:00:00,237
No,290.4,0.0,0.0,24,Clear,sky is clear,2025-10-15 06:00:00,1016
No,295.1,2.0,0.0,37,Rain,heavy rain,2025-10-15 07:00:00,2691
No,291.6,0.0,0.0,43,Clear,sky is clear,2025-10-15 08:00:00,3964
No,300.2,0.5,0.0,100,Rain,light rain,2025-10-15 09:00:00,3222
No,299.2,0.5,0.0,100,Rain,light rain,2025-10-15 10:00:00,873
No,300.9,2.0,0.0,43,Rain,heavy rain,2025-10-15 11:00:00,1113
No,288.2,0.0,0.5,95,Snow,light snow,2025-10-15 12:00:00,892
No,299.1,2.0,0.0,44,Rain,heavy rain,2025-10-15 13:00:00,1102
No,302.6,0.0,0.5,17,Snow,light snow,2025-10-15 14:00:00,606
No,299.2,2.0,0.0,39,Rain,heavy rain,2025-10-15 15:00:00,1265
No,303.9,0.0,0.0,20,Clouds,overcast clouds,2025-10-15 16:00:00,4720
No,306.5,0.0,0.0,6,Clear,sky is clear,2025-10-15 17:00:00,3601
No,295.6,0.5,0.0,81,Rain,light rain,2025-10-15 18:00:00,4717
No,301.8,0.0,0.0,27,Clear,sky is clear,2025-10-15 19:00:00,1144
No,294.3,0.5,0.0,33,Rain,light rain,2025-10-15 20:00:00,200
No,296.5,0.0,0.0,32,Clouds,overcast clouds,2025-10-15 21:00:00,616
No,304.7,0.0,0.5,25,Snow,light snow,2025-10-15 22:00:00,200
No,289.7,0.0,0.5,51,Snow,light snow,2025-10-15 23:00:00,200
No,299.3,0.0,0.5,82,Snow,light snow,2025-10-16 00:00:00,200
No,301.5,0.0,0.0,49,Clear,sky is clear,2025-10-16 01:00:00,654
No,303.4,2.0,0.0,23,Rain,heavy rain,2025-10-16 02:00:00,200
No,289.4,0.0,0.5,86,Snow,light snow,2025-10-16 03:00:00,278
No,309.8,0.0,0.5,58,Snow,light snow,2025-10-16 04:00:00,200
No,295.7,0.0,0.0,75,Clouds,overcast clouds,2025-10-16 05:00:00,933
No,306.6,0.0,0.5,38,Snow,light snow,2025-10-16 06:00:00,443
No,289.6,0.0,0.0,58,Clear,sky is clear,2025-10-16 07:00:00,3979
No,284.4,0.5,0.0,33,Rain,light rain,2025-10-16 08:00:00,2876
No,300.6,2.0,0.0,90,Rain,heavy rain,2025-10-16 09:00:00,4641
No,295.8,0.0,0.0,53,Clear,sky is clear,2025-10-16 10:00:00,1370
No,295.1,0.0,0.0,16,Clear,sky is clear,2025-10-16 11:00:00,1300
No,303.7,0.5,0.0,30,Rain,light rain,2025-10-16 12:00:00,1308
No,305.3,0.0,0.5,58,Snow,light snow,2025-10-16 13:00:00,1017
No,272.2,0.0,0.0,60,Clouds,overcast clouds,2025-10-16 14:00:00,1327
No,291.1,2.0,0.0,93,Rain,heavy rain,2025-10-16 15:00:00,1046
No,305.5,0.0,0.0,70,Clear,sky is clear,2025-10-16 16:00:00,4948
No,289.4,0.0,0.0,51,Clouds,overcast clouds,2025-10-16 17:00:00,3534
No,292.3,0.5,0.0,0,Rain,light rain,2025-10-16 18:00:00,4770
No,289.4,0.0,0.0,43,Clouds,overcast clouds,2025-10-16 19:00:00,1161
No,297.3,0.0,0.0,9,Clouds,overcast clouds,2025-10-16 20:00:00,936
No,292.8,2.0,0.0,45,Rain,heavy rain,2025-10-16 21:00:00,200
No,292.1,0.0,0.0,27,Clouds,overcast clouds,2025-10-16 22:00:00,674
No,295.5,2.0,0.0,39,Rain,heavy rain,2025-10-16 23:00:00,200
No,282.7,0.0,0.5,78,Snow,light snow,2025-10-17 00:00:00,200
No,295.6,2.0,0.0,66,Rain,heavy rain,2025-10-17 01:00:00,200
No,304.4,0.0,0.0,54,Clear,sky is clear,2025-10-17 02:00:00,509
No,308.1,0.0,0.0,49,Clouds,overcast clouds,2025-10-17 03:00:00,403
No,300.9,2.0,0.0,77,Rain,heavy rain,2025-10-17 04:00:00,200
No,292.2,0.0,0.0,21,Clouds,overcast clouds,2025-10-17 05:00:00,720
No,303.8,0.0,0.0,14,Clear,sky is clear,2025-10-17 06:00:00,980
No,296.8,2.0,0.0,1,Rain,heavy rain,2025-10-17 07:00:00,3430
No,294.2,0.0,0.0,61,Clouds,overcast clouds,2025-10-17 08:00:00,3474
No,290.5,0.0,0.5,32,Snow,light snow,2025-10-17 09:00:00,3380
No,293.1,0.0,0.0,43,Clouds,overcast clouds,2025-10-17 10:00:00,1217
No,287.2,0.5,0.0,9,Rain,light rain,2025-10-17 11:00:00,1085
No,290.0,0.0,0.0,74,Clouds,overcast clouds,2025-10-17 12:00:00,1618
No,303.1,0.0,0.0,84,Clear,sky is clear,2025-10-17 13:00:00,1641
No,289.2,2.0,0.0,36,Rain,heavy rain,2025-10-17 14:00:00,581
No,290.9,0.0,0.0,22,Clouds,overcast clouds,2025-10-17 15:00:00,1254
No,296.9,0.5,0.0,29,Rain,light rain,2025-10-17 16:00:00,4276
No,315.3,2.0,0.0,55,Rain,heavy rain,2025-10-17 17:00:00,3556
No,298.8,0.0,0.0,71,Clear,sky is clear,2025-10-17 18:00:00,4100
No,288.5,0.0,0.0,52,Clear,sky is clear,2025-10-17 19:00:00,1077
No,296.5,2.0,0.0,80,Rain,heavy rain,2025-10-17 20:00:00,200
No,296.0,2.0,0.0,63,Rain,heavy rain,2025-10-17 21:00:00,470
No,289.1,0.0,0.0,10,Clear,sky is clear,2025-10-17 22:00:00,682
No,302.3,0.0,0.5,19,Snow,light snow,2025-10-17 23:00:00,200
No,309.3,0.0,0.0,59,Clouds,overcast clouds,2025-10-18 00:00:00,200
No,278.5,0.0,0.0,35,Clouds,overcast clouds,2025-10-18 01:00:00,200
No,295.5,0.0,0.0,51,Clouds,overcast clouds,2025-10-18 02:00:00,200
No,294.7,2.0,0.0,23,Rain,heavy rain,2025-10-18 03:00:00,200
No,298.8,0.0,0.5,75,Snow,light snow,2025-10-18 04:00:00,200
No,295.2,0.5,0.0,30,Rain,light rain,2025-10-18 05:00:00,200
No,294.1,0.5,0.0,84,Rain,light rain,2025-10-18 06:00:00,200
No,296.7,2.0,0.0,70,Rain,heavy rain,2025-10-18 07:00:00,1961
No,286.5,0.5,0.0,10,Rain,light rain,2025-10-18 08:00:00,2774
No,278.5,0.0,0.0,44,Clear,sky is clear,2025-10-18 09:00:00,2489
No,298.6,2.0,0.0,69,Rain,heavy rain,2025-10-18 10:00:00,253
No,296.8,0.0,0.0,41,Clear,sky is clear,2025-10-18 11:00:00,200
No,302.6,0.0,0.0,59,Clear,sky is clear,2025-10-18 12:00:00,200
No,304.0,2.0,0.0,29,Rain,heavy rain,2025-10-18 13:00:00,200
No,294.8,0.0,0.5,55,Snow,light snow,2025-10-18 14:00:00,200
No,277.9,2.0,0.0,18,Rain,heavy rain,2025-10-18 15:00:00,200
No,308.8,0.5,0.0,32,Rain,light rain,2025-10-18 16:00:00,3046
No,302.2,0.0,0.0,40,Clouds,overcast clouds,2025-10-18 17:00:00,3350
No,295.9,2.0,0.0,51,Rain,heavy rain,2025-10-18 18:00:00,3334
No,304.3,0.0,0.0,46,Clear,sky is clear,2025-10-18 19:00:00,200
No,294.0,0.0,0.0,75,Clouds,overcast clouds,2025-10-18 20:00:00,200
No,292.2,0.0,0.0,39,Clear,sky is clear,2025-10-18 21:00:00,200
No,283.0,0.0,0.0,17,Clouds,overcast clouds,2025-10-18 22:00:00,200
No,299.8,0.0,0.0,3,Clear,sky is clear,2025-10-18 23:00:00,200
No,287.8,0.0,0.5,18,Snow,light snow,2025-10-19 00:00:00,200
No,299.0,0.0,0.5,45,Snow,light snow,2025-10-19 01:00:00,200
No,296.2,0.5,0.0,67,Rain,light rain,2025-10-19 02:00:00,200
No,288.3,2.0,0.0,50,Rain,heavy rain,2025-10-19 03:00:00,200
No,295.7,0.0,0.0,62,Clear,sky is clear,2025-10-19 04:00:00,200
No,309.3,2.0,0.0,99,Rain,heavy rain,2025-10-19 05:00:00,200
No,298.2,0.0,0.0,67,Clouds,overcast clouds,2025-10-19 06:00:00,200
No,287.7,0.0,0.0,42,Clear,sky is clear,2025-10-19 07:00:00,2733
No,283.1,0.0,0.5,76,Snow,light snow,2025-10-19 08:00:00,1981
No,291.0,0.0,0.0,51,Clouds,overcast clouds,2025-10-19 09:00:00,2256
No,292.6,0.0,0.0,72,Clear,sky is clear,2025-10-19 10:00:00,200
No,290.7,2.0,0.0,60,Rain,heavy rain,2025-10-19 11:00:00,200
No,296.4,0.0,0.0,40,Clouds,overcast clouds,2025-10-19 12:00:00,200
No,300.2,0.0,0.0,51,Clear,sky is clear,2025-10-19 13:00:00,570
No,319.2,0.0,0.0,76,Clouds,overcast clouds,2025-10-19 14:00:00,200
No,293.3,2.0,0.0,100,Rain,heavy rain,2025-10-19 15:00:00,200
No,302.9,2.0,0.0,19,Rain,heavy rain,2025-10-19 16:00:00,2286
No,291.4,0.0,0.0,60,Clear,sky is clear,2025-10-19 17:00:00,2326
No,301.5,0.5,0.0,48,Rain,light rain,2025-10-19 18:00:00,2409
No,295.7,0.0,0.0,48,Clouds,overcast clouds,2025-10-19 19:00:00,200
No,299.9,2.0,0.0,52,Rain,heavy rain,2025-10-19 20:00:00,200
No,304.3,0.0,0.0,100,Clear,sky is clear,2025-10-19 21:00:00,200
No,304.5,2.0,0.0,100,Rain,heavy rain,2025-10-19 22:00:00,200
No,284.4,0.0,0.0,42,Clouds,overcast clouds,2025-10-19 23:00:00,200
No,286.9,0.0,0.0,48,Clouds,overcast clouds,2025-10-20 00:00:00,358
No,308.5,0.0,0.5,31,Snow,light snow,2025-10-20 01:00:00,200
No,291.9,0.0,0.5,32,Snow,light snow,2025-10-20 02:00:00,200
No,293.5,0.0,0.0,41,Clouds,overcast clouds,2025-10-20 03:00:00,725
No,287.8,2.0,0.0,17,Rain,heavy rain,2025-10-20 04:00:00,200
No,299.8,2.0,0.0,26,Rain,heavy rain,2025-10-20 05:00:00,502
No,291.4,0.5,0.0,83,Rain,light rain,2025-10-20 06:00:00,300
No,303.0,0.5,0.0,64,Rain,light rain,2025-10-20 07:00:00,2561
No,295.0,2.0,0.0,79,Rain,heavy rain,2025-10-20 08:00:00,4036
No,289.4,0.0,0.0,35,Clouds,overcast clouds,2025-10-20 09:00:00,4245
No,291.6,0.0,0.0,65,Clear,sky is clear,2025-10-20 10:00:00,1272
No,286.2,2.0,0.0,91,Rain,heavy rain,2025-10-20 11:00:00,1167
No,288.3,0.0,0.0,71,Clouds,overcast clouds,2025-10-20 12:00:00,1444
No,294.6,0.5,0.0,37,Rain,light rain,2025-10-20 13:00:00,975
No,292.2,0.0,0.5,79,Snow,light snow,2025-10-20 14:00:00,1078
No,299.4,0.0,0.5,49,Snow,light snow,2025-10-20 15:00:00,582
No,291.4,0.0,0.5,94,Snow,light snow,2025-10-20 16:00:00,4147
No,299.6,2.0,0.0,51,Rain,heavy rain,2025-10-20 17:00:00,3965
No,304.2,2.0,0.0,44,Rain,heavy rain,2025-10-20 18:00:00,4074
No,282.8,0.0,0.0,52,Clouds,overcast clouds,2025-10-20 19:00:00,887
No,296.2,0.0,0.0,19,Clouds,overcast clouds,2025-10-20 20:00:00,923
No,291.6,2.0,0.0,54,Rain,heavy rain,2025-10-20 21:00:00,200
No,300.9,0.5,0.0,32,Rain,light rain,2025-10-20 22:00:00,282
No,296.8,2.0,0.0,24,Rain,heavy rain,2025-10-20 23:00:00,333
No,300.8,0.0,0.5,60,Snow,light snow,2025-10-21 00:00:00,200
No,290.8,2.0,0.0,38,Rain,heavy rain,2025-10-21 01:00:00,200
No,297.0,0.5,0.0,59,Rain,light rain,2025-10-21 02:00:00,200
No,290.3,0.5,0.0,19,Rain,light rain,2025-10-21 03:00:00,512
No,294.9,0.0,0.5,18,Snow,light snow,2025-10-21 04:00:00,200
No,285.2,0.0,0.0,55,Clear,sky is clear,2025-10-21 05:00:00,679
No,291.0,2.0,0.0,73,Rain,heavy rain,2025-10-21 06:00:00,330
No,296.9,0.5,0.0,73,Rain,light rain,2025-10-21 07:00:00,4288
No,299.9,0.0,0.5,87,Snow,light snow,2025-10-21 08:00:00,3802
No,297.1,0.0,0.0,26,Clouds,overcast clouds,2025-10-21 09:00:00,5047
No,286.5,0.5,0.0,58,Rain,light rain,2025-10-21 10:00:00,907
No,299.3,2.0,0.0,68,Rain,heavy rain,2025-10-21 11:00:00,1081
No,292.0,0.0,0.0,59,Clouds,overcast clouds,2025-10-21 12:00:00,1484
No,275.8,0.5,0.0,75,Rain,light rain,2025-10-21 13:00:00,1211
No,282.0,0.0,0.5,100,Snow,light snow,2025-10-21 14:00:00,488
No,287.9,0.0,0.0,25,Clear,sky is clear,2025-10-21 15:00:00,1438
No,309.3,0.0,0.0,29,Clouds,overcast clouds,2025-10-21 16:00:00,3783
No,289.2,0.0,0.0,58,Clouds,overcast clouds,2025-10-21 17:00:00,3551
No,283.9,0.5,0.0,33,Rain,light rain,2025-10-21 18:00:00,4196
No,295.9,0.0,0.0,65,Clear,sky is clear,2025-10-21 19:00:00,940
No,281.7,0.0,0.0,95,Clouds,overcast clouds,2025-10-21 20:00:00,1067
No,286.6,2.0,0.0,60,Rain,heavy rain,2025-10-21 21:00:00,307
No,292.8,0.0,0.0,60,Clear,sky is clear,2025-10-21 22:00:00,701
No,301.5,0.5,0.0,79,Rain,light rain,2025-10-21 23:00:00,200
No,288.6,0.5,0.0,96,Rain,light rain,2025-10-22 00:00:00,200
No,305.8,0.5,0.0,48,Rain,light rain,2025-10-22 01:00:00,200
No,297.4,0.0,0.5,33,Snow,light snow,2025-10-22 02:00:00,200
No,280.2,0.0,0.0,60,Clear,sky is clear,2025-10-22 03:00:00,374
No,291.4,2.0,0.0,85,Rain,heavy rain,2025-10-22 04:00:00,200
No,306.9,0.5,0.0,19,Rain,light rain,2025-10-22 05:00:00,425
No,289.2,0.0,0.5,14,Snow,light snow,2025-10-22 06:00:00,200
No,309.5,0.0,0.0,58,Clear,sky is clear,2025-10-22 07:00:00,4251
No,299.0,0.0,0.0,40,Clouds,overcast clouds,2025-10-22 08:00:00,3782
No,307.0,0.0,0.0,38,Clear,sky is clear,2025-10-22 09:00:00,4725
No,295.9,0.0,0.5,50,Snow,light snow,2025-10-22 10:00:00,676
No,300.3,0.0,0.5,45,Snow,light snow,2025-10-22 11:00:00,816
No,299.4,0.0,0.0,15,Clear,sky is clear,2025-10-22 12:00:00,1538
No,301.5,0.0,0.0,14,Clouds,overcast clouds,2025-10-22 13:00:00,1620
No,290.1,0.0,0.5,26,Snow,light snow,2025-10-22 14:00:00,763
No,293.4,0.0,0.5,45,Snow,light snow,2025-10-22 15:00:00,594
No,286.5,2.0,0.0,51,Rain,heavy rain,2025-10-22 16:00:00,4210
No,296.8,0.0,0.0,56,Clear,sky is clear,2025-10-22 17:00:00,3601
No,295.4,0.0,0.0,65,Clear,sky is clear,2025-10-22 18:00:00,3858
No,292.0,2.0,0.0,40,Rain,heavy rain,2025-10-22 19:00:00,613
No,301.0,0.0,0.5,36,Snow,light snow,2025-10-22 20:00:00,200
No,283.7,0.0,0.0,68,Clear,sky is clear,2025-10-22 21:00:00,626
No,297.3,0.0,0.5,41,Snow,light snow,2025-10-22 22:00:00,200
No,292.4,0.0,0.5,11,Snow,light snow,2025-10-22 23:00:00,200
No,307.3,0.0,0.0,53,Clear,sky is clear,2025-10-23 00:00:00,535
No,289.7,0.5,0.0,1,Rain,light rain,2025-10-23 01:00:00,200
No,310.2,0.0,0.0,41,Clear,sky is clear,2025-10-23 02:00:00,622
No,298.9,0.0,0.0,100,Clear,sky is clear,2025-10-23 03:00:00,538
No,292.1,0.0,0.0,33,Clouds,overcast clouds,2025-10-23 04:00:00,516
No,292.1,0.0,0.0,9,Clouds,overcast clouds,2025-10-23 05:00:00,574
No,286.0,0.0,0.0,55,Clear,sky is clear,2025-10-23 06:00:00,842
No,304.1,0.5,0.0,27,Rain,light rain,2025-10-23 07:00:00,2811
No,280.9,0.5,0.0,96,Rain,light rain,2025-10-23 08:00:00,2779
No,294.9,0.0,0.0,69,Clouds,overcast clouds,2025-10-23 09:00:00,4984
No,300.2,0.0,0.0,36,Clouds,overcast clouds,2025-10-23 10:00:00,1278
No,288.1,2.0,0.0,10,Rain,heavy rain,2025-10-23 11:00:00,1059
No,298.7,0.0,0.0,26,Clouds,overcast clouds,2025-10-23 12:00:00,1517
No,281.6,0.0,0.0,56,Clouds,overcast clouds,2025-10-23 13:00:00,1436
No,293.1,2.0,0.0,27,Rain,heavy rain,2025-10-23 14:00:00,771
No,288.0,0.5,0.0,36,Rain,light rain,2025-10-23 15:00:00,940
No,295.9,0.5,0.0,32,Rain,light rain,2025-10-23 16:00:00,3469
No,308.2,0.0,0.5,32,Snow,light snow,2025-10-23 17:00:00,4025
No,289.5,0.0,0.0,100,Clouds,overcast clouds,2025-10-23 18:00:00,4737
No,298.4,0.0,0.5,36,Snow,light snow,2025-10-23 19:00:00,200
No,282.6,0.0,0.0,37,Clouds,overcast clouds,2025-10-23 20:00:00,798
No,301.4,0.0,0.0,42,Clear,sky is clear,2025-10-23 21:00:00,610
No,301.3,0.0,0.5,36,Snow,light snow,2025-10-23 22:00:00,200
No,283.0,0.5,0.0,63,Rain,light rain,2025-10-23 23:00:00,200
No,281.0,0.0,0.0,29,Clouds,overcast clouds,2025-10-24 00:00:00,353
No,281.6,0.0,0.5,36,Snow,light snow,2025-10-24 01:00:00,200
No,288.2,0.0,0.5,47,Snow,light snow,2025-10-24 02:00:00,200
No,303.3,0.5,0.0,62,Rain,light rain,2025-10-24 03:00:00,200
No,298.2,0.0,0.0,91,Clear,sky is clear,2025-10-24 04:00:00,695
No,291.5,2.0,0.0,42,Rain,heavy rain,2025-10-24 05:00:00,225
No,297.7,0.0,0.0,81,Clear,sky is clear,2025-10-24 06:00:00,950
No,288.0,0.0,0.0,30,Clear,sky is clear,2025-10-24 07:00:00,4782
No,290.0,0.0,0.0,72,Clouds,overcast clouds,2025-10-24 08:00:00,4128
No,296.2,0.0,0.5,25,Snow,light snow,2025-10-24 09:00:00,2446
No,310.7,0.0,0.0,70,Clear,sky is clear,2025-10-24 10:00:00,1326
No,295.0,0.0,0.0,8,Clouds,overcast clouds,2025-10-24 11:00:00,1324
No,307.8,2.0,0.0,49,Rain,heavy rain,2025-10-24 12:00:00,1131
No,297.4,0.5,0.0,10,Rain,light rain,2025-10-24 13:00:00,1039
No,282.4,2.0,0.0,54,Rain,heavy rain,2025-10-24 14:00:00,968
No,294.4,0.0,0.0,22,Clear,sky is clear,2025-10-24 15:00:00,1486
No,307.5,2.0,0.0,69,Rain,heavy rain,2025-10-24 16:00:00,4276
No,296.1,0.0,0.5,80,Snow,light snow,2025-10-24 17:00:00,2644
